Nom_Intersection,Date,Description_Code_Banque,Amount,Longitude,Latitude
Charleroi de / Drapeau,2023-11-01,Camions porteurs,81,-73.632503,45.596123
Charleroi de / Drapeau,2023-11-01,Pietons,773,-73.632503,45.596123
Charleroi de / Drapeau,2023-11-01,Velos,18,-73.632503,45.596123
Charleroi de / Jean-Meunier,2024-11-14,Autos,7698,-73.620417,45.602431
Charleroi de / Jean-Meunier,2024-11-14,Bus,117,-73.620417,45.602431
Charleroi de / Jean-Meunier,2024-11-14,Camions articules,8,-73.620417,45.602431
Charleroi de / Jean-Meunier,2024-11-14,Camions porteurs,117,-73.620417,45.602431
Charleroi de / Jean-Meunier,2024-11-14,Pietons,773,-73.620417,45.602431
Charleroi de / Jean-Meunier,2024-11-14,Velos,28,-73.620417,45.602431
Charleroi de / Lacordaire,2024-04-17,Autos,19056,-73.61718,45.604079
Charleroi de / Lacordaire,2024-04-17,Bus,367,-73.61718,45.604079
Charleroi de / Lacordaire,2024-04-17,Camions articules,88,-73.61718,45.604079
Charleroi de / Lacordaire,2024-04-17,Camions porteurs,357,-73.61718,45.604079
Charleroi de / Lacordaire,2024-04-17,Pietons,1129,-73.61718,45.604079
Charleroi de / Lacordaire,2024-04-17,Velos,68,-73.61718,45.604079
Charleroi de / Pie-IX,2024-11-26,Autos,29756,-73.639305,45.592745
Charleroi de / Pie-IX,2024-11-26,Bus,591,-73.639305,45.592745
Charleroi de / Pie-IX,2024-11-26,Camions articules,171,-73.639305,45.592745
Charleroi de / Pie-IX,2024-11-26,Camions porteurs,891,-73.639305,45.592745
Charleroi de / Pie-IX,2024-11-26,Pietons,787,-73.639305,45.592745
Charleroi de / Pie-IX,2024-11-26,Velos,15,-73.639305,45.592745
Charleroi de / Pie-IX,2024-11-27,Autos,32179,-73.639305,45.592745
Charleroi de / Pie-IX,2024-11-27,Bus,591,-73.639305,45.592745
Charleroi de / Pie-IX,2024-11-27,Camions articules,222,-73.639305,45.592745
Charleroi de / Pie-IX,2024-11-27,Camions porteurs,947,-73.639305,45.592745
Charleroi de / Pie-IX,2024-11-27,Pietons,924,-73.639305,45.592745
Charleroi de / Pie-IX,2024-11-27,Velos,28,-73.639305,45.592745
Charleroi de / Pie-IX,2024-11-28,Autos,32661,-73.639305,45.592745
Charleroi de / Pie-IX,2024-11-28,Bus,579,-73.639305,45.592745
Charleroi de / Pie-IX,2024-11-28,Camions articules,245,-73.639305,45.592745
Charleroi de / Pie-IX,2024-11-28,Camions porteurs,962,-73.639305,45.592745
Charleroi de / Pie-IX,2024-11-28,Pietons,869,-73.639305,45.592745
Charleroi de / Pie-IX,2024-11-28,Velos,12,-73.639305,45.592745
Charleroi de / Sainte-Gertrude,2023-11-01,Autos,4776,-73.627948,45.598483
Charleroi de / Sainte-Gertrude,2023-11-01,Bus,90,-73.627948,45.598483
Charleroi de / Sainte-Gertrude,2023-11-01,Camions articules,8,-73.627948,45.598483
Charleroi de / Sainte-Gertrude,2023-11-01,Camions porteurs,82,-73.627948,45.598483
Charleroi de / Sainte-Gertrude,2023-11-01,Pietons,512,-73.627948,45.598483
Charleroi de / Sainte-Gertrude,2023-11-01,Velos,24,-73.627948,45.598483
Charleroi de / Salk,2023-03-16,Autos,4846,-73.6231,45.601033
Charleroi de / Salk,2023-03-16,Bus,68,-73.6231,45.601033
Charleroi de / Salk,2023-03-16,Camions Lourds,66,-73.6231,45.601033
Charleroi de / Salk,2023-03-16,Pietons,741,-73.6231,45.601033
Charleroi de / Salk,2023-03-16,Velos,8,-73.6231,45.601033
Charlevoix / Saint-Patrick,2024-12-04,Autos,8988,-73.571709,45.479771
Charlevoix / Saint-Patrick,2024-12-04,Bus,70,-73.571709,45.479771
Charlevoix / Saint-Patrick,2024-12-04,Camions articules,76,-73.571709,45.479771
Charlevoix / Saint-Patrick,2024-12-04,Camions porteurs,242,-73.571709,45.479771
Charlevoix / Saint-Patrick,2024-12-04,Pietons,881,-73.571709,45.479771
Charlevoix / Saint-Patrick,2024-12-04,Velos,72,-73.571709,45.479771
Charon / Wellington,2024-11-27,Autos,4009,-73.558805,45.479241
Charon / Wellington,2024-11-27,Bus,134,-73.558805,45.479241
Charon / Wellington,2024-11-27,Camions articules,22,-73.558805,45.479241
Charon / Wellington,2024-11-27,Camions porteurs,92,-73.558805,45.479241
Charon / Wellington,2024-11-27,Pietons,1152,-73.558805,45.479241
Charon / Wellington,2024-11-27,Velos,239,-73.558805,45.479241
Chemin de la Côte-des-Neiges Nord / Chemin Remembrance Ouest,2024-03-12,Autos,13310,-73.606498,45.495378
Chemin de la Côte-des-Neiges Nord / Chemin Remembrance Ouest,2024-03-12,Bus,253,-73.606498,45.495378
Chemin de la Côte-des-Neiges Nord / Chemin Remembrance Ouest,2024-03-12,Camions articules,5,-73.606498,45.495378
Chemin de la Côte-des-Neiges Nord / Chemin Remembrance Ouest,2024-03-12,Camions porteurs,140,-73.606498,45.495378
Chemin de la Côte-des-Neiges Nord / Chemin Remembrance Ouest,2024-03-12,Pietons,197,-73.606498,45.495378
Chemin de la Côte-des-Neiges Nord / Chemin Remembrance Ouest,2024-03-12,Velos,89,-73.606498,45.495378
Cherrier / Jacques-Bizard,2024-02-15,Autos,14346,-73.871541,45.490562
Cherrier / Jacques-Bizard,2024-02-15,Bus,165,-73.871541,45.490562
Cherrier / Jacques-Bizard,2024-02-15,Camions articules,17,-73.871541,45.490562
Cherrier / Jacques-Bizard,2024-02-15,Camions porteurs,147,-73.871541,45.490562
Cherrier / Jacques-Bizard,2024-02-15,Pietons,169,-73.871541,45.490562
Cherrier / Jacques-Bizard,2024-02-15,Velos,9,-73.871541,45.490562
Cherrier / Jacques-Bizard,2024-02-17,Autos,6234,-73.871541,45.490562
Cherrier / Jacques-Bizard,2024-02-17,Bus,24,-73.871541,45.490562
Cherrier / Jacques-Bizard,2024-02-17,Camions articules,2,-73.871541,45.490562
Cherrier / Jacques-Bizard,2024-02-17,Camions porteurs,18,-73.871541,45.490562
Cherrier / Jacques-Bizard,2024-02-17,Pietons,43,-73.871541,45.490562
Cherrier / Jacques-Bizard,2024-02-17,Velos,0,-73.871541,45.490562
Cherrier / Saint-Denis,2024-03-12,Autos,5724,-73.570221,45.518183
Cherrier / Saint-Denis,2024-03-12,Bus,145,-73.570221,45.518183
Cherrier / Saint-Denis,2024-03-12,Camions articules,11,-73.570221,45.518183
Cherrier / Saint-Denis,2024-03-12,Camions porteurs,150,-73.570221,45.518183
Cherrier / Saint-Denis,2024-03-12,Pietons,2357,-73.570221,45.518183
Cherrier / Saint-Denis,2024-03-12,Velos,29,-73.570221,45.518183
Christophe-Colomb / Crémazie inter. Nord,2022-11-15,Autos,41446,-73.629693,45.550739
Christophe-Colomb / Crémazie inter. Nord,2022-11-15,Bus,443,-73.629693,45.550739
Christophe-Colomb / Crémazie inter. Nord,2022-11-15,Camions Lourds,1340,-73.629693,45.550739
Christophe-Colomb / Crémazie inter. Nord,2022-11-15,Pietons,1124,-73.629693,45.550739
Christophe-Colomb / Crémazie inter. Nord,2022-11-15,Velos,328,-73.629693,45.550739
Christophe-Colomb / Crémazie inter. Sud,2022-11-15,Autos,33353,-73.629366,45.550244
Christophe-Colomb / Crémazie inter. Sud,2022-11-15,Bus,287,-73.629366,45.550244
Christophe-Colomb / Crémazie inter. Sud,2022-11-15,Camions Lourds,1010,-73.629366,45.550244
Christophe-Colomb / Crémazie inter. Sud,2022-11-15,Pietons,818,-73.629366,45.550244
Christophe-Colomb / Crémazie inter. Sud,2022-11-15,Velos,464,-73.629366,45.550244
Christophe-Colomb / Henri-Bourassa,2022-10-12,Autos,32761,-73.662479,45.562626
Christophe-Colomb / Henri-Bourassa,2022-10-12,Bus,1330,-73.662479,45.562626
Christophe-Colomb / Henri-Bourassa,2022-10-12,Camions Lourds,812,-73.662479,45.562626
Christophe-Colomb / Henri-Bourassa,2022-10-12,Pietons,1228,-73.662479,45.562626
Christophe-Colomb / Henri-Bourassa,2022-10-12,Velos,615,-73.662479,45.562626
Christophe-Colomb / Henri-Bourassa,2024-03-13,Autos,15585,-73.662479,45.562626
Christophe-Colomb / Henri-Bourassa,2024-03-13,Bus,647,-73.662479,45.562626
Christophe-Colomb / Henri-Bourassa,2024-03-13,Camions articules,23,-73.662479,45.562626
Christophe-Colomb / Henri-Bourassa,2024-03-13,Camions porteurs,221,-73.662479,45.562626
Christophe-Colomb / Henri-Bourassa,2024-03-13,Pietons,867,-73.662479,45.562626
Christophe-Colomb / Henri-Bourassa,2024-03-13,Velos,151,-73.662479,45.562626
Christophe-Colomb / Jarry,2024-06-20,Autos,14901,-73.624692,45.54812
Christophe-Colomb / Jarry,2024-06-20,Bus,157,-73.624692,45.54812
Christophe-Colomb / Jarry,2024-06-20,Camions articules,20,-73.624692,45.54812
Christophe-Colomb / Jarry,2024-06-20,Camions porteurs,314,-73.624692,45.54812
Christophe-Colomb / Jarry,2024-06-20,Pietons,2801,-73.624692,45.54812
Christophe-Colomb / Jarry,2024-06-20,Velos,1151,-73.624692,45.54812
Christophe-Colomb / Mont-Royal,2022-05-18,Autos,5611,-73.579205,45.528006
Christophe-Colomb / Mont-Royal,2022-05-18,Bus,167,-73.579205,45.528006
Christophe-Colomb / Mont-Royal,2022-05-18,Camions Lourds,199,-73.579205,45.528006
Christophe-Colomb / Mont-Royal,2022-05-18,Pietons,7525,-73.579205,45.528006
Christophe-Colomb / Mont-Royal,2022-05-18,Velos,1234,-73.579205,45.528006
Christophe-Colomb / Saint-Grégoire,2022-05-17,Autos,7472,-73.590242,45.532589
Christophe-Colomb / Saint-Grégoire,2022-05-17,Bus,77,-73.590242,45.532589
Christophe-Colomb / Saint-Grégoire,2022-05-17,Camions Lourds,217,-73.590242,45.532589
Christophe-Colomb / Saint-Grégoire,2022-05-17,Pietons,941,-73.590242,45.532589
Christophe-Colomb / Saint-Grégoire,2022-05-17,Velos,2101,-73.590242,45.532589
Christophe-Colomb / Sauvé,2022-11-01,Autos,13411,-73.651222,45.559319
Christophe-Colomb / Sauvé,2022-11-01,Bus,224,-73.651222,45.559319
Christophe-Colomb / Sauvé,2022-11-01,Camions Lourds,191,-73.651222,45.559319
Christophe-Colomb / Sauvé,2022-11-01,Pietons,674,-73.651222,45.559319
Christophe-Colomb / Sauvé,2022-11-01,Velos,416,-73.651222,45.559319
Châteaubriand / Faillon,2023-11-30,Autos,4095,-73.618569,45.542274
Châteaubriand / Faillon,2023-11-30,Bus,41,-73.618569,45.542274
Châteaubriand / Faillon,2023-11-30,Camions articules,4,-73.618569,45.542274
Châteaubriand / Faillon,2023-11-30,Camions porteurs,73,-73.618569,45.542274
Châteaubriand / Faillon,2023-11-30,Pietons,1014,-73.618569,45.542274
Châteaubriand / Faillon,2023-11-30,Velos,109,-73.618569,45.542274
Châteaubriand / Rosemont,2024-05-29,Autos,13281,-73.597192,45.532455
Châteaubriand / Rosemont,2024-05-29,Bus,461,-73.597192,45.532455
Châteaubriand / Rosemont,2024-05-29,Camions articules,23,-73.597192,45.532455
Châteaubriand / Rosemont,2024-05-29,Camions porteurs,331,-73.597192,45.532455
Châteaubriand / Rosemont,2024-05-29,Pietons,5440,-73.597192,45.532455
Châteaubriand / Rosemont,2024-05-29,Velos,737,-73.597192,45.532455
Châteaubriand / Villeray,2023-11-30,Autos,5044,-73.62152,45.543631
Châteaubriand / Villeray,2023-11-30,Bus,57,-73.62152,45.543631
Châteaubriand / Villeray,2023-11-30,Camions articules,3,-73.62152,45.543631
Châteaubriand / Villeray,2023-11-30,Camions porteurs,91,-73.62152,45.543631
Châteaubriand / Villeray,2023-11-30,Pietons,1364,-73.62152,45.543631
Châteaubriand / Villeray,2023-11-30,Velos,443,-73.62152,45.543631
Clark / Jean-Talon,2022-09-21,Autos,14404,-73.618858,45.534069
Clark / Jean-Talon,2022-09-21,Bus,156,-73.618858,45.534069
Clark / Jean-Talon,2022-09-21,Camions articules,34,-73.618858,45.534069
Clark / Jean-Talon,2022-09-21,Camions porteurs,478,-73.618858,45.534069
Clark / Jean-Talon,2022-09-21,Pietons,2160,-73.618858,45.534069
Clark / Jean-Talon,2022-09-21,Velos,495,-73.618858,45.534069
Clark / Saint-Zotique,2023-06-07,Autos,8940,-73.612802,45.531359
Clark / Saint-Zotique,2023-06-07,Bus,59,-73.612802,45.531359
Clark / Saint-Zotique,2023-06-07,Camions articules,25,-73.612802,45.531359
Clark / Saint-Zotique,2023-06-07,Camions porteurs,264,-73.612802,45.531359
Clark / Saint-Zotique,2023-06-07,Pietons,2208,-73.612802,45.531359
Clark / Saint-Zotique,2023-06-07,Velos,372,-73.612802,45.531359
Clifton / Sherbrooke,2024-05-02,Autos,6325,-73.618804,45.469023
Clifton / Sherbrooke,2024-05-02,Bus,233,-73.618804,45.469023
Clifton / Sherbrooke,2024-05-02,Camions articules,11,-73.618804,45.469023
Clifton / Sherbrooke,2024-05-02,Camions porteurs,154,-73.618804,45.469023
Clifton / Sherbrooke,2024-05-02,Pietons,1522,-73.618804,45.469023
Clifton / Sherbrooke,2024-05-02,Velos,150,-73.618804,45.469023
Cléroux / O'Brien,2022-09-01,Autos,5512,-73.694607,45.524601
Cléroux / O'Brien,2022-09-01,Bus,114,-73.694607,45.524601
Cléroux / O'Brien,2022-09-01,Camions Lourds,84,-73.694607,45.524601
Cléroux / O'Brien,2022-09-01,Pietons,427,-73.694607,45.524601
Cléroux / O'Brien,2022-09-01,Velos,465,-73.694607,45.524601
Collège / Décarie,2022-11-09,Autos,9243,-73.675059,45.509429
Collège / Décarie,2022-11-09,Bus,325,-73.675059,45.509429
Collège / Décarie,2022-11-09,Camions articules,5,-73.675059,45.509429
Collège / Décarie,2022-11-09,Camions porteurs,110,-73.675059,45.509429
Collège / Décarie,2022-11-09,Pietons,5873,-73.675059,45.509429
Collège / Décarie,2022-11-09,Velos,141,-73.675059,45.509429
Collège / Décarie,2023-11-08,Autos,7164,-73.675059,45.509429
Collège / Décarie,2023-11-08,Bus,195,-73.675059,45.509429
Collège / Décarie,2023-11-08,Camions articules,9,-73.675059,45.509429
Collège / Décarie,2023-11-08,Camions porteurs,107,-73.675059,45.509429
Collège / Décarie,2023-11-08,Pietons,3517,-73.675059,45.509429
Collège / Décarie,2023-11-08,Velos,90,-73.675059,45.509429
Congrégation / Wellington,2024-11-20,Autos,3520,-73.558404,45.481294
Congrégation / Wellington,2024-11-20,Bus,160,-73.558404,45.481294
Congrégation / Wellington,2024-11-20,Camions articules,23,-73.558404,45.481294
Congrégation / Wellington,2024-11-20,Camions porteurs,61,-73.558404,45.481294
Congrégation / Wellington,2024-11-20,Pietons,566,-73.558404,45.481294
Congrégation / Wellington,2024-11-20,Velos,290,-73.558404,45.481294
Coronation / Monkland/Sherbrooke,2024-04-23,Autos,3321,-73.636926,45.459672
Coronation / Monkland/Sherbrooke,2024-04-23,Bus,263,-73.636926,45.459672
Coronation / Monkland/Sherbrooke,2024-04-23,Camions articules,8,-73.636926,45.459672
Coronation / Monkland/Sherbrooke,2024-04-23,Camions porteurs,64,-73.636926,45.459672
Coronation / Monkland/Sherbrooke,2024-04-23,Pietons,996,-73.636926,45.459672
Coronation / Monkland/Sherbrooke,2024-04-23,Velos,91,-73.636926,45.459672
Courcelle / Notre-Dame,2023-10-11,Autos,8196,-73.588763,45.47274
Courcelle / Notre-Dame,2023-10-11,Bus,153,-73.588763,45.47274
Courcelle / Notre-Dame,2023-10-11,Camions articules,12,-73.588763,45.47274
Courcelle / Notre-Dame,2023-10-11,Camions porteurs,256,-73.588763,45.47274
Courcelle / Notre-Dame,2023-10-11,Pietons,3322,-73.588763,45.47274
Courcelle / Notre-Dame,2023-10-11,Velos,506,-73.588763,45.47274
Crowley / Upper-Lachine,2022-09-21,Autos,1975,-73.606082,45.471703
Crowley / Upper-Lachine,2022-09-21,Bus,163,-73.606082,45.471703
Crowley / Upper-Lachine,2022-09-21,Camions Lourds,55,-73.606082,45.471703
Crowley / Upper-Lachine,2022-09-21,Pietons,877,-73.606082,45.471703
Crowley / Upper-Lachine,2022-09-21,Velos,70,-73.606082,45.471703
Crowley / Upper-Lachine,2024-10-03,Autos,1995,-73.606082,45.471703
Crowley / Upper-Lachine,2024-10-03,Bus,164,-73.606082,45.471703
Crowley / Upper-Lachine,2024-10-03,Camions articules,2,-73.606082,45.471703
Crowley / Upper-Lachine,2024-10-03,Camions porteurs,39,-73.606082,45.471703
Crowley / Upper-Lachine,2024-10-03,Pietons,1195,-73.606082,45.471703
Crowley / Upper-Lachine,2024-10-03,Velos,120,-73.606082,45.471703
Crémazie / Papineau inter. Nord-Est,2022-07-12,Autos,28271,-73.621449,45.555067
Crémazie / Papineau inter. Nord-Est,2022-07-12,Bus,265,-73.621449,45.555067
Crémazie / Papineau inter. Nord-Est,2022-07-12,Camions Lourds,1454,-73.621449,45.555067
Crémazie / Papineau inter. Nord-Est,2022-07-12,Pietons,77,-73.621449,45.555067
Crémazie / Papineau inter. Nord-Est,2022-07-12,Velos,5,-73.621449,45.555067
Crémazie / Papineau inter. Nord-Est,2022-07-13,Autos,28829,-73.621449,45.555067
Crémazie / Papineau inter. Nord-Est,2022-07-13,Bus,285,-73.621449,45.555067
Crémazie / Papineau inter. Nord-Est,2022-07-13,Camions Lourds,1644,-73.621449,45.555067
Crémazie / Papineau inter. Nord-Est,2022-07-13,Pietons,105,-73.621449,45.555067
Crémazie / Papineau inter. Nord-Est,2022-07-13,Velos,3,-73.621449,45.555067
Crémazie / Papineau inter. Nord-Est,2022-07-14,Autos,25848,-73.621449,45.555067
Crémazie / Papineau inter. Nord-Est,2022-07-14,Bus,269,-73.621449,45.555067
Crémazie / Papineau inter. Nord-Est,2022-07-14,Camions Lourds,990,-73.621449,45.555067
Crémazie / Papineau inter. Nord-Est,2022-07-14,Pietons,108,-73.621449,45.555067
Crémazie / Papineau inter. Nord-Est,2022-07-14,Velos,4,-73.621449,45.555067
Crémazie / Saint-Denis inter. Sud,2022-05-31,Autos,25937,-73.638578,45.54528
Crémazie / Saint-Denis inter. Sud,2022-05-31,Bus,668,-73.638578,45.54528
Crémazie / Saint-Denis inter. Sud,2022-05-31,Camions Lourds,1217,-73.638578,45.54528
Crémazie / Saint-Denis inter. Sud,2022-05-31,Pietons,2039,-73.638578,45.54528
Crémazie / Saint-Denis inter. Sud,2022-05-31,Velos,113,-73.638578,45.54528
Crémazie / Saint-Denis inter. Sud,2022-06-01,Autos,25919,-73.638578,45.54528
Crémazie / Saint-Denis inter. Sud,2022-06-01,Bus,696,-73.638578,45.54528
Crémazie / Saint-Denis inter. Sud,2022-06-01,Camions Lourds,1044,-73.638578,45.54528
Crémazie / Saint-Denis inter. Sud,2022-06-01,Pietons,2040,-73.638578,45.54528
Crémazie / Saint-Denis inter. Sud,2022-06-01,Velos,51,-73.638578,45.54528
Crémazie / Saint-Denis inter. Sud,2022-06-02,Autos,26540,-73.638578,45.54528
Crémazie / Saint-Denis inter. Sud,2022-06-02,Bus,685,-73.638578,45.54528
Crémazie / Saint-Denis inter. Sud,2022-06-02,Camions Lourds,984,-73.638578,45.54528
Crémazie / Saint-Denis inter. Sud,2022-06-02,Pietons,2010,-73.638578,45.54528
Crémazie / Saint-Denis inter. Sud,2022-06-02,Velos,73,-73.638578,45.54528
Crémazie Est .Int Sud/ 1 e Avenue,2024-10-03,Autos,7393,-73.610434,45.559042
Crémazie Est .Int Sud/ 1 e Avenue,2024-10-03,Bus,114,-73.610434,45.559042
Crémazie Est .Int Sud/ 1 e Avenue,2024-10-03,Camions articules,50,-73.610434,45.559042
Crémazie Est .Int Sud/ 1 e Avenue,2024-10-03,Camions porteurs,281,-73.610434,45.559042
Crémazie Est .Int Sud/ 1 e Avenue,2024-10-03,Pietons,189,-73.610434,45.559042
Crémazie Est .Int Sud/ 1 e Avenue,2024-10-03,Velos,602,-73.610434,45.559042
Curatteau / Hochelaga / de Boucherville,2024-06-18,Autos,16024,-73.525652,45.590762
Curatteau / Hochelaga / de Boucherville,2024-06-18,Bus,220,-73.525652,45.590762
Curatteau / Hochelaga / de Boucherville,2024-06-18,Camions articules,619,-73.525652,45.590762
Curatteau / Hochelaga / de Boucherville,2024-06-18,Camions porteurs,623,-73.525652,45.590762
Curatteau / Hochelaga / de Boucherville,2024-06-18,Pietons,172,-73.525652,45.590762
Curatteau / Hochelaga / de Boucherville,2024-06-18,Velos,156,-73.525652,45.590762
Côte-Saint-Antoine / Hampton/Sherbrooke,2024-04-23,Autos,5750,-73.620513,45.468193
Côte-Saint-Antoine / Hampton/Sherbrooke,2024-04-23,Bus,216,-73.620513,45.468193
Côte-Saint-Antoine / Hampton/Sherbrooke,2024-04-23,Camions articules,14,-73.620513,45.468193
Côte-Saint-Antoine / Hampton/Sherbrooke,2024-04-23,Camions porteurs,156,-73.620513,45.468193
Côte-Saint-Antoine / Hampton/Sherbrooke,2024-04-23,Pietons,2669,-73.620513,45.468193
Côte-Saint-Antoine / Hampton/Sherbrooke,2024-04-23,Velos,237,-73.620513,45.468193
Côte-Saint-Antoine / Marcil,2024-10-03,Autos,2934,-73.616402,45.472804
Côte-Saint-Antoine / Marcil,2024-10-03,Bus,30,-73.616402,45.472804
Côte-Saint-Antoine / Marcil,2024-10-03,Camions articules,2,-73.616402,45.472804
Côte-Saint-Antoine / Marcil,2024-10-03,Camions porteurs,47,-73.616402,45.472804
Côte-Saint-Antoine / Marcil,2024-10-03,Pietons,2083,-73.616402,45.472804
Côte-Saint-Antoine / Marcil,2024-10-03,Velos,274,-73.616402,45.472804
Côte-Saint-Luc / Décarie inter. Est,2023-09-06,Autos,17690,-73.622569,45.48091
Côte-Saint-Luc / Décarie inter. Est,2023-09-06,Bus,147,-73.622569,45.48091
Côte-Saint-Luc / Décarie inter. Est,2023-09-06,Camions articules,49,-73.622569,45.48091
Côte-Saint-Luc / Décarie inter. Est,2023-09-06,Camions porteurs,411,-73.622569,45.48091
Côte-Saint-Luc / Décarie inter. Est,2023-09-06,Pietons,1467,-73.622569,45.48091
Côte-Saint-Luc / Décarie inter. Est,2023-09-06,Velos,109,-73.622569,45.48091
Côte-Saint-Luc / Décarie inter. Ouest,2023-09-06,Autos,16504,-73.622872,45.48059
Côte-Saint-Luc / Décarie inter. Ouest,2023-09-06,Bus,156,-73.622872,45.48059
Côte-Saint-Luc / Décarie inter. Ouest,2023-09-06,Camions articules,55,-73.622872,45.48059
Côte-Saint-Luc / Décarie inter. Ouest,2023-09-06,Camions porteurs,436,-73.622872,45.48059
Côte-Saint-Luc / Décarie inter. Ouest,2023-09-06,Pietons,804,-73.622872,45.48059
Côte-Saint-Luc / Décarie inter. Ouest,2023-09-06,Velos,53,-73.622872,45.48059
Côte-Saint-Paul / Monk / Philippe-Turcot,2023-12-13,Autos,5008,-73.599467,45.46514
Côte-Saint-Paul / Monk / Philippe-Turcot,2023-12-13,Bus,81,-73.599467,45.46514
Côte-Saint-Paul / Monk / Philippe-Turcot,2023-12-13,Camions articules,37,-73.599467,45.46514
Côte-Saint-Paul / Monk / Philippe-Turcot,2023-12-13,Camions porteurs,225,-73.599467,45.46514
Côte-Saint-Paul / Monk / Philippe-Turcot,2023-12-13,Pietons,68,-73.599467,45.46514
Côte-Saint-Paul / Monk / Philippe-Turcot,2023-12-13,Velos,8,-73.599467,45.46514
Côte-Saint-Paul / Notre-Dame,2023-10-11,Autos,4927,-73.593324,45.469327
Côte-Saint-Paul / Notre-Dame,2023-10-11,Bus,308,-73.593324,45.469327
Côte-Saint-Paul / Notre-Dame,2023-10-11,Camions articules,13,-73.593324,45.469327
Côte-Saint-Paul / Notre-Dame,2023-10-11,Camions porteurs,181,-73.593324,45.469327
Côte-Saint-Paul / Notre-Dame,2023-10-11,Pietons,1033,-73.593324,45.469327
Côte-Saint-Paul / Notre-Dame,2023-10-11,Velos,139,-73.593324,45.469327
Côte-Sainte-Catherine / McNider,2022-11-09,Autos,9084,-73.593053,45.515753
Côte-Sainte-Catherine / McNider,2022-11-09,Bus,97,-73.593053,45.515753
Côte-Sainte-Catherine / McNider,2022-11-09,Camions articules,8,-73.593053,45.515753
Côte-Sainte-Catherine / McNider,2022-11-09,Camions porteurs,127,-73.593053,45.515753
Côte-Sainte-Catherine / McNider,2022-11-09,Pietons,227,-73.593053,45.515753
Côte-Sainte-Catherine / McNider,2022-11-09,Velos,388,-73.593053,45.515753
Côte-Sainte-Catherine / Vincent-d'Indy,2024-11-14,Autos,19455,-73.615489,45.511737
Côte-Sainte-Catherine / Vincent-d'Indy,2024-11-14,Bus,536,-73.615489,45.511737
Côte-Sainte-Catherine / Vincent-d'Indy,2024-11-14,Camions articules,14,-73.615489,45.511737
Côte-Sainte-Catherine / Vincent-d'Indy,2024-11-14,Camions porteurs,313,-73.615489,45.511737
Côte-Sainte-Catherine / Vincent-d'Indy,2024-11-14,Pietons,2438,-73.615489,45.511737
Côte-Sainte-Catherine / Vincent-d'Indy,2024-11-14,Velos,1155,-73.615489,45.511737
Côte-Sainte-Catherine / Wilderton,2022-11-15,Autos,14847,-73.618958,45.508049
Côte-Sainte-Catherine / Wilderton,2022-11-15,Bus,165,-73.618958,45.508049
Côte-Sainte-Catherine / Wilderton,2022-11-15,Camions articules,14,-73.618958,45.508049
Côte-Sainte-Catherine / Wilderton,2022-11-15,Camions porteurs,296,-73.618958,45.508049
Côte-Sainte-Catherine / Wilderton,2022-11-15,Pietons,1720,-73.618958,45.508049
Côte-Sainte-Catherine / Wilderton,2022-11-15,Velos,433,-73.618958,45.508049
Côte-Vertu / Dutrisac,2022-08-31,Autos,17012,-73.677284,45.518397
Côte-Vertu / Dutrisac,2022-08-31,Bus,415,-73.677284,45.518397
Côte-Vertu / Dutrisac,2022-08-31,Camions Lourds,420,-73.677284,45.518397
Côte-Vertu / Dutrisac,2022-08-31,Pietons,724,-73.677284,45.518397
Côte-Vertu / Dutrisac,2022-08-31,Velos,107,-73.677284,45.518397
Côte-Vertu / Décarie,2022-08-31,Autos,14354,-73.682776,45.514248
Côte-Vertu / Décarie,2022-08-31,Bus,628,-73.682776,45.514248
Côte-Vertu / Décarie,2022-08-31,Camions Lourds,383,-73.682776,45.514248
Côte-Vertu / Décarie,2022-08-31,Pietons,10028,-73.682776,45.514248
Côte-Vertu / Décarie,2022-08-31,Velos,96,-73.682776,45.514248
Côte-Vertu / Grimard,2022-08-31,Autos,17958,-73.669799,45.527394
Côte-Vertu / Grimard,2022-08-31,Bus,266,-73.669799,45.527394
Côte-Vertu / Grimard,2022-08-31,Camions Lourds,509,-73.669799,45.527394
Côte-Vertu / Grimard,2022-08-31,Pietons,1078,-73.669799,45.527394
Côte-Vertu / Grimard,2022-08-31,Velos,124,-73.669799,45.527394
Côte-Vertu / Jules-Poitras,2022-08-31,Autos,20002,-73.670977,45.525593
Côte-Vertu / Jules-Poitras,2022-08-31,Bus,407,-73.670977,45.525593
Côte-Vertu / Jules-Poitras,2022-08-31,Camions Lourds,551,-73.670977,45.525593
Côte-Vertu / Jules-Poitras,2022-08-31,Pietons,927,-73.670977,45.525593
Côte-Vertu / Jules-Poitras,2022-08-31,Velos,224,-73.670977,45.525593
Côte-Vertu / Lebeau,2022-08-31,Autos,21516,-73.66881,45.528778
Côte-Vertu / Lebeau,2022-08-31,Bus,310,-73.66881,45.528778
Côte-Vertu / Lebeau,2022-08-31,Camions Lourds,817,-73.66881,45.528778
Côte-Vertu / Lebeau,2022-08-31,Pietons,1977,-73.66881,45.528778
Côte-Vertu / Lebeau,2022-08-31,Velos,151,-73.66881,45.528778
Côte-Vertu / Montpellier,2022-08-31,Autos,16288,-73.673885,45.521043
Côte-Vertu / Montpellier,2022-08-31,Bus,414,-73.673885,45.521043
Côte-Vertu / Montpellier,2022-08-31,Camions Lourds,436,-73.673885,45.521043
